sub_category,model_id,brand,total_mentions,n_replicates,BRP@1,BRP@3,BRP@5,MRR,prompt_condition
coffee maker,claude-sonnet-4-6,Spinn,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,claude-sonnet-4-6,Stanley,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,claude-sonnet-4-6,Staresso,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,claude-sonnet-4-6,Tassimo,5,40,0.0000,0.1000,0.1250,0.0383,needs-based-general
coffee maker,claude-sonnet-4-6,Technivorm,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,claude-sonnet-4-6,Terra Kaffe,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,claude-sonnet-4-6,Toastmaster,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,claude-sonnet-4-6,Verismo,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-general
coffee maker,claude-sonnet-4-6,Wacaco,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,claude-sonnet-4-6,xBloom,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,claude-sonnet-4-6,Zojirushi,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
coffee maker,claude-sonnet-4-6,AeroPress,2,40,0.0500,0.0500,0.0500,0.0500,needs-based-detailed
coffee maker,claude-sonnet-4-6,Amazon Basics,2,40,0.0000,0.0000,0.0500,0.0100,needs-based-detailed
coffee maker,claude-sonnet-4-6,Bella,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Bialetti,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Black+Decker,14,40,0.1250,0.2750,0.3500,0.2146,needs-based-detailed
coffee maker,claude-sonnet-4-6,Bodum,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Bonavita,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Braun,2,40,0.0000,0.0500,0.0500,0.0250,needs-based-detailed
coffee maker,claude-sonnet-4-6,Brentwood,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Breville,18,40,0.3500,0.4500,0.4500,0.3917,needs-based-detailed
coffee maker,claude-sonnet-4-6,Bruvi,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,BUNN,2,40,0.0000,0.0000,0.0500,0.0100,needs-based-detailed
coffee maker,claude-sonnet-4-6,Cafe,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Cafflano,2,40,0.0000,0.0500,0.0500,0.0208,needs-based-detailed
coffee maker,claude-sonnet-4-6,Calphalon,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Capresso,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Chefman,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Cuisinart,16,40,0.0500,0.3500,0.4000,0.1654,needs-based-detailed
coffee maker,claude-sonnet-4-6,De'Longhi,18,40,0.0000,0.4000,0.4500,0.1987,needs-based-detailed
coffee maker,claude-sonnet-4-6,ECM,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Elite Gourmet,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Espro,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Farberware,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Flair,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Gaggia,7,40,0.0000,0.1000,0.1750,0.0508,needs-based-detailed
coffee maker,claude-sonnet-4-6,Gevi,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,GSI Outdoors,2,40,0.0000,0.0000,0.0500,0.0125,needs-based-detailed
coffee maker,claude-sonnet-4-6,Hamilton Beach,19,40,0.1250,0.2500,0.4750,0.2346,needs-based-detailed
coffee maker,claude-sonnet-4-6,Handpresso,2,40,0.0000,0.0000,0.0500,0.0100,needs-based-detailed
coffee maker,claude-sonnet-4-6,Hario,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,IKEA,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Illy,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Instant,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Jura,6,40,0.0000,0.0000,0.1500,0.0337,needs-based-detailed
coffee maker,claude-sonnet-4-6,Kalita,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Keurig,7,40,0.1000,0.1500,0.1750,0.1313,needs-based-detailed
coffee maker,claude-sonnet-4-6,KitchenAid,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,KRUPS,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,La Marzocco,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-detailed
coffee maker,claude-sonnet-4-6,Lavazza,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-detailed
coffee maker,claude-sonnet-4-6,Lelit,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Mainstays,6,40,0.0250,0.0250,0.1500,0.0525,needs-based-detailed
coffee maker,claude-sonnet-4-6,Melitta,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Miele,2,40,0.0000,0.0250,0.0500,0.0187,needs-based-detailed
coffee maker,claude-sonnet-4-6,MiiR,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Mr. Coffee,13,40,0.0500,0.1750,0.3250,0.1333,needs-based-detailed
coffee maker,claude-sonnet-4-6,Nescafe,4,40,0.0000,0.0250,0.1000,0.0271,needs-based-detailed
coffee maker,claude-sonnet-4-6,Nespresso,9,40,0.1000,0.2000,0.2250,0.1550,needs-based-detailed
coffee maker,claude-sonnet-4-6,Ninja,6,40,0.0000,0.0000,0.1500,0.0375,needs-based-detailed
coffee maker,claude-sonnet-4-6,Nuova Simonelli,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Oster,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,OXO,2,40,0.0000,0.0500,0.0500,0.0167,needs-based-detailed
coffee maker,claude-sonnet-4-6,Philips,9,40,0.0000,0.0000,0.2250,0.0462,needs-based-detailed
coffee maker,claude-sonnet-4-6,Presto,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Proctor Silex,12,40,0.0250,0.1500,0.3000,0.1092,needs-based-detailed
coffee maker,claude-sonnet-4-6,Profitec,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Rancilio,5,40,0.0000,0.0500,0.1250,0.0342,needs-based-detailed
coffee maker,claude-sonnet-4-6,Ratio,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Rocket Espresso,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Saeco,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Sage,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Senseo,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Smeg,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Spinn,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Stanley,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Staresso,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Tassimo,4,40,0.0000,0.0750,0.1000,0.0312,needs-based-detailed
coffee maker,claude-sonnet-4-6,Technivorm,5,40,0.0000,0.0500,0.1250,0.0317,needs-based-detailed
coffee maker,claude-sonnet-4-6,Terra Kaffe,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Toastmaster,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Verismo,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Wacaco,2,40,0.0000,0.0500,0.0500,0.0208,needs-based-detailed
coffee maker,claude-sonnet-4-6,xBloom,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
coffee maker,claude-sonnet-4-6,Zojirushi,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,9 Lives,7,40,0.0000,0.1500,0.1750,0.0633,needs-based-general
cat food,gpt-5.5,A Pup Above,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Acana,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Alley Cat,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Almo Nature,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Applaws,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Blue Buffalo,7,40,0.0000,0.0000,0.1750,0.0400,needs-based-general
cat food,gpt-5.5,Bold by Nature,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Caru,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Cat Person,2,40,0.0000,0.0250,0.0500,0.0175,needs-based-general
cat food,gpt-5.5,Cesar,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Darwin's Natural Pet Products,4,40,0.0000,0.0000,0.1000,0.0213,needs-based-general
cat food,gpt-5.5,Dave's Pet Food,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Diamond Naturals,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Eukanuba,2,40,0.0000,0.0000,0.0500,0.0100,needs-based-general
cat food,gpt-5.5,Fancy Feast,8,40,0.0750,0.1750,0.2000,0.1146,needs-based-general
cat food,gpt-5.5,Farmina,2,40,0.0000,0.0500,0.0500,0.0167,needs-based-general
cat food,gpt-5.5,Farmina N&D,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Farmina Vet Life,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Feline Natural,2,40,0.0000,0.0250,0.0500,0.0175,needs-based-general
cat food,gpt-5.5,Forza10,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Freshpet,2,40,0.0000,0.0500,0.0500,0.0250,needs-based-general
cat food,gpt-5.5,Friskies,9,40,0.0500,0.2000,0.2250,0.1300,needs-based-general
cat food,gpt-5.5,Fussie Cat,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Hartz Delectables,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Heart to Tail,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Heartland Farms,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Heartland Gold,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Hill's Science Diet,14,40,0.2000,0.3500,0.3500,0.2750,needs-based-general
cat food,gpt-5.5,Iams,12,40,0.0000,0.0250,0.3000,0.0696,needs-based-general
cat food,gpt-5.5,Instinct,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-general
cat food,gpt-5.5,Just Food For Cats,6,40,0.0000,0.0750,0.1500,0.0508,needs-based-general
cat food,gpt-5.5,JustFoodForDogs,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,KatKin,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Kirkland Signature,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-general
cat food,gpt-5.5,Kit & Caboodle,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Kit & Kaboodle,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,KOHA Pet Food,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Meow Mix,6,40,0.0000,0.0250,0.1500,0.0396,needs-based-general
cat food,gpt-5.5,Merrick,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-general
cat food,gpt-5.5,My Perfect Pet,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Nom Nom,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Nulo,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Nutro,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Ollie,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Open Farm,7,40,0.0000,0.0250,0.1750,0.0437,needs-based-general
cat food,gpt-5.5,Orijen,3,40,0.0000,0.0250,0.0750,0.0196,needs-based-general
cat food,gpt-5.5,Primal Pet Foods,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Pure Balance,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Purina,21,40,0.1500,0.5000,0.5250,0.2729,needs-based-general
cat food,gpt-5.5,Rachael Ray Nutrish,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Raised Right,6,40,0.0000,0.1500,0.1500,0.0542,needs-based-general
cat food,gpt-5.5,Raw Paws Pet Food,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Rayne Clinical Nutrition,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Reveal,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Royal Canin,16,40,0.2000,0.4000,0.4000,0.3000,needs-based-general
cat food,gpt-5.5,Savage Cat Food,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Sheba,3,40,0.0000,0.0500,0.0750,0.0300,needs-based-general
cat food,gpt-5.5,Slicker Kitchen,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Smallbatch,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Smalls,8,40,0.2000,0.2000,0.2000,0.2000,needs-based-general
cat food,gpt-5.5,Solid Gold,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Special Kitty,4,40,0.0000,0.0000,0.1000,0.0200,needs-based-general
cat food,gpt-5.5,Stella & Chewy's,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Steve's Real Food,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Sundays for Dogs,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Sundays for Pets,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Taste of the Wild,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Temptations,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,The Farmer's Dog,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,The Honest Kitchen,3,40,0.0000,0.0250,0.0750,0.0250,needs-based-general
cat food,gpt-5.5,Tiki Cat,15,40,0.0000,0.1750,0.3750,0.1212,needs-based-general
cat food,gpt-5.5,Virbac Veterinary HPM,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Viva Raw,1,40,0.0000,0.0000,0.0250,0.0063,needs-based-general
cat food,gpt-5.5,We Feed Raw,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Wellness,8,40,0.0000,0.0000,0.2000,0.0475,needs-based-general
cat food,gpt-5.5,Weruva,14,40,0.0750,0.2000,0.3500,0.1571,needs-based-general
cat food,gpt-5.5,Whiskas,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.5,Ziwi Peak,5,40,0.0500,0.1000,0.1250,0.0800,needs-based-general
cat food,gpt-5.5,9 Lives,8,40,0.0250,0.1750,0.2000,0.0938,needs-based-detailed
cat food,gpt-5.5,A Pup Above,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Acana,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Alley Cat,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Almo Nature,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-detailed
cat food,gpt-5.5,Applaws,4,40,0.0500,0.0500,0.1000,0.0613,needs-based-detailed
cat food,gpt-5.5,Blue Buffalo,10,40,0.0000,0.0000,0.2500,0.0600,needs-based-detailed
cat food,gpt-5.5,Bold by Nature,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Caru,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Cat Person,1,40,0.0000,0.0000,0.0250,0.0063,needs-based-detailed
cat food,gpt-5.5,Cesar,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Darwin's Natural Pet Products,4,40,0.0000,0.0000,0.1000,0.0200,needs-based-detailed
cat food,gpt-5.5,Dave's Pet Food,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Diamond Naturals,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Eukanuba,2,40,0.0000,0.0000,0.0500,0.0100,needs-based-detailed
cat food,gpt-5.5,Fancy Feast,12,40,0.1750,0.1750,0.3000,0.2000,needs-based-detailed
cat food,gpt-5.5,Farmina,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Farmina N&D,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Farmina Vet Life,3,40,0.0000,0.0000,0.0750,0.0150,needs-based-detailed
cat food,gpt-5.5,Feline Natural,4,40,0.0000,0.0500,0.1000,0.0362,needs-based-detailed
cat food,gpt-5.5,Forza10,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-detailed
cat food,gpt-5.5,Freshpet,8,40,0.1000,0.1500,0.2000,0.1375,needs-based-detailed
cat food,gpt-5.5,Friskies,11,40,0.0500,0.2250,0.2750,0.1446,needs-based-detailed
cat food,gpt-5.5,Fussie Cat,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Hartz Delectables,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Heart to Tail,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-detailed
cat food,gpt-5.5,Heartland Farms,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Heartland Gold,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Hill's Science Diet,11,40,0.1750,0.2750,0.2750,0.2208,needs-based-detailed
cat food,gpt-5.5,Iams,7,40,0.0000,0.0000,0.1750,0.0412,needs-based-detailed
cat food,gpt-5.5,Instinct,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Just Food For Cats,8,40,0.0000,0.2000,0.2000,0.0875,needs-based-detailed
cat food,gpt-5.5,JustFoodForDogs,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,KatKin,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Kirkland Signature,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-detailed
cat food,gpt-5.5,Kit & Caboodle,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Kit & Kaboodle,2,40,0.0000,0.0000,0.0500,0.0112,needs-based-detailed
cat food,gpt-5.5,KOHA Pet Food,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Meow Mix,6,40,0.0000,0.0750,0.1500,0.0425,needs-based-detailed
cat food,gpt-5.5,Merrick,1,40,0.0000,0.0250,0.0250,0.0083,needs-based-detailed
cat food,gpt-5.5,My Perfect Pet,1,40,0.0000,0.0000,0.0250,0.0063,needs-based-detailed
cat food,gpt-5.5,Nom Nom,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Nulo,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Nutro,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Ollie,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Open Farm,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Orijen,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Primal Pet Foods,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Pure Balance,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Purina,14,40,0.1000,0.3250,0.3500,0.1800,needs-based-detailed
cat food,gpt-5.5,Rachael Ray Nutrish,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Raised Right,8,40,0.0000,0.1000,0.2000,0.0571,needs-based-detailed
cat food,gpt-5.5,Raw Paws Pet Food,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Rayne Clinical Nutrition,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Reveal,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-detailed
cat food,gpt-5.5,Royal Canin,12,40,0.1000,0.2750,0.3000,0.1938,needs-based-detailed
cat food,gpt-5.5,Savage Cat Food,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Sheba,4,40,0.0000,0.1000,0.1000,0.0458,needs-based-detailed
cat food,gpt-5.5,Slicker Kitchen,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Smallbatch,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Smalls,6,40,0.1000,0.1500,0.1500,0.1208,needs-based-detailed
cat food,gpt-5.5,Solid Gold,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Special Kitty,4,40,0.0250,0.1000,0.1000,0.0542,needs-based-detailed
cat food,gpt-5.5,Stella & Chewy's,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Steve's Real Food,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Sundays for Dogs,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Sundays for Pets,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Taste of the Wild,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Temptations,1,40,0.0000,0.0250,0.0250,0.0083,needs-based-detailed
cat food,gpt-5.5,The Farmer's Dog,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,The Honest Kitchen,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-detailed
cat food,gpt-5.5,Tiki Cat,12,40,0.0000,0.2500,0.3000,0.1071,needs-based-detailed
cat food,gpt-5.5,Virbac Veterinary HPM,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Viva Raw,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,We Feed Raw,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Wellness,10,40,0.0000,0.0500,0.2500,0.0658,needs-based-detailed
cat food,gpt-5.5,Weruva,12,40,0.0500,0.1500,0.3000,0.1279,needs-based-detailed
cat food,gpt-5.5,Whiskas,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-detailed
cat food,gpt-5.5,Ziwi Peak,5,40,0.0500,0.0750,0.1250,0.0738,needs-based-detailed
cat food,gpt-5.4-mini,9 Lives,7,40,0.0000,0.0500,0.1750,0.0467,needs-based-general
cat food,gpt-5.4-mini,A Pup Above,1,40,0.0000,0.0000,0.0250,0.0050,needs-based-general
cat food,gpt-5.4-mini,Acana,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.4-mini,Alley Cat,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
cat food,gpt-5.4-mini,Almo Nature,0,40,0.0000,0.0000,0.0000,0.0000,needs-based-general
